,Trigram,Count,Frequency
9847,нзд,6,1.2024457747057515e-05
9848,отН,1,2.0040762911762524e-06
9849,акб,22,4.4089678405877553e-05
9850,єто,18,3.6073373241172546e-05
9851,емч,2,4.008152582352505e-06
9852,мчу,2,4.008152582352505e-06
9853,уєш,19,3.80774495323488e-05
9854,єшя,9,1.8036686620586273e-05
9855,хоа,4,8.01630516470501e-06
9856,оан,5,1.0020381455881263e-05
9857,єшХ,2,4.008152582352505e-06
9858,шХв,1,2.0040762911762524e-06
9859,киЧ,17,3.406929694999629e-05
9860,якш,8,1.603261032941002e-05
9861,кшв,2,4.008152582352505e-06
9862,идш,22,4.4089678405877553e-05
9863,дше,23,4.609375469705381e-05
9864,иІх,3,6.012228873528758e-06
9865,Іхо,6,1.2024457747057515e-05
9866,ь—щ,1,2.0040762911762524e-06
9867,деі,1,2.0040762911762524e-06
9868,аєа,12,2.404891549411503e-05
9869,віп,44,8.817935681175511e-05
9870,цек,10,2.0040762911762526e-05
9871,"є
Д",3,6.012228873528758e-06
9872,беЩ,2,4.008152582352505e-06
9873,еЩе,3,6.012228873528758e-06
9874,лиЩ,8,1.603261032941002e-05
9875,анд,19,3.80774495323488e-05
9876,ндр,14,2.8057068076467534e-05
9877,овї,7,1.4028534038233767e-05
9878,хзе,3,6.012228873528758e-06
9879,аАз,3,6.012228873528758e-06
9880,Азж,1,2.0040762911762524e-06
9881,х—т,7,1.4028534038233767e-05
9882,хию,1,2.0040762911762524e-06
9883,июш,1,2.0040762911762524e-06
9884,арц,22,4.4089678405877553e-05
9885,жзм,2,4.008152582352505e-06
9886,ешЯ,2,4.008152582352505e-06
9887,шЯл,1,2.0040762911762524e-06
9888,Ялю,2,4.008152582352505e-06
9889,ямс,5,1.0020381455881263e-05
9890,жуг,6,1.2024457747057515e-05
9891,отщ,3,6.012228873528758e-06
9892,щоН,6,1.2024457747057515e-05
9893,оНу,3,6.012228873528758e-06
9894,Нуб,5,1.0020381455881263e-05
9895,ууд,1,2.0040762911762524e-06
9896,ірл,2,4.008152582352505e-06
9897,рле,2,4.008152582352505e-06
9898,діБ,1,2.0040762911762524e-06
9899,іБе,1,2.0040762911762524e-06
9900,—бе,13,2.6052991785291284e-05
9901,ьАс,5,1.0020381455881263e-05
9902,Аст,7,1.4028534038233767e-05
9903,ціЯ,4,8.01630516470501e-06
9904,іЯп,1,2.0040762911762524e-06
9905,Япр,4,8.01630516470501e-06
9906,оПр,10,2.0040762911762526e-05
9907,теЩ,2,4.008152582352505e-06
9908,бви,18,3.6073373241172546e-05
9909,изс,27,5.4110059861758815e-05
9910,єюс,7,1.4028534038233767e-05
9911,юси,8,1.603261032941002e-05
9912,яВі,12,2.404891549411503e-05
9913,ядл,3,6.012228873528758e-06
9914,сео,15,3.0061144367643788e-05
9915,наі,11,2.2044839202938777e-05
9916,аії,2,4.008152582352505e-06
9917,іпє,1,2.0040762911762524e-06
9918,пєі,2,4.008152582352505e-06
9919,єіб,1,2.0040762911762524e-06
9920,єті,7,1.4028534038233767e-05
9921,ьХі,3,6.012228873528758e-06
9922,аюя,8,1.603261032941002e-05
9923,якї,7,1.4028534038233767e-05
9924,кїм,3,6.012228873528758e-06
9925,ляМ,2,4.008152582352505e-06
9926,яМе,1,2.0040762911762524e-06
9927,Мен,23,4.609375469705381e-05
9928,ляя,9,1.8036686620586273e-05
9929,яяв,2,4.008152582352505e-06
9930,Аон,2,4.008152582352505e-06
9931,он—,7,1.4028534038233767e-05
9932,н—я,2,4.008152582352505e-06
9933,—яг,1,2.0040762911762524e-06
9934,няЗ,2,4.008152582352505e-06
9935,яЗі,1,2.0040762911762524e-06
9936,Зіг,1,2.0040762911762524e-06
9937,ьзм,12,2.404891549411503e-05
9938,рзл,9,1.8036686620586273e-05
9939,лоБ,5,1.0020381455881263e-05
9940,чуб,6,1.2024457747057515e-05
9941,чуЯ,1,2.0040762911762524e-06
9942,уЯб,2,4.008152582352505e-06
9943,Ябт,2,4.008152582352505e-06
9944,цяо,10,2.0040762911762526e-05
9945,рію,8,1.603261032941002e-05
9946,іюВ,1,2.0040762911762524e-06
9947,юВо,13,2.6052991785291284e-05
9948,Вор,4,8.01630516470501e-06
9949,ашб,8,1.603261032941002e-05
9950,шбе,2,4.008152582352505e-06
9951,асщ,3,6.012228873528758e-06
9952,тиЙ,1,2.0040762911762524e-06
9953,иЙо,3,6.012228873528758e-06
9954,хиЩ,3,6.012228873528758e-06
9955,Щеб,3,6.012228873528758e-06
9956,ачщ,6,1.2024457747057515e-05
9957,чще,3,6.012228873528758e-06
9958,"ще
",9,1.8036686620586273e-05
9959,"е
Д",3,6.012228873528758e-06
9960,гда,9,1.8036686620586273e-05
9961,тиД,10,2.0040762911762526e-05
9962,віг,11,2.2044839202938777e-05
9963,хжо,1,2.0040762911762524e-06
9964,ейі,5,1.0020381455881263e-05
9965,йір,2,4.008152582352505e-06
9966,тют,10,2.0040762911762526e-05
9967,"у
Г",6,1.2024457747057515e-05
9968,ззя,14,2.8057068076467534e-05
9969,ши—,2,4.008152582352505e-06
9970,авщ,37,7.415082277352134e-05
9971,авЛ,13,2.6052991785291284e-05
9972,вЛи,2,4.008152582352505e-06
9973,Лиц,3,6.012228873528758e-06
9974,еаж,6,1.2024457747057515e-05
9975,юму,3,6.012228873528758e-06
9976,вял,2,4.008152582352505e-06
9977,нюг,13,2.6052991785291284e-05
9978,югу,11,2.2044839202938777e-05
9979,аао,5,1.0020381455881263e-05
9980,хі—,1,2.0040762911762524e-06
9981,мзк,4,8.01630516470501e-06
9982,овю,12,2.404891549411503e-05
9983,"вю
",1,2.0040762911762524e-06
9984,охт,22,4.4089678405877553e-05
9985,НіМ,3,6.012228873528758e-06
9986,Мид,1,2.0040762911762524e-06
9987,моп,21,4.20856021147013e-05
9988,"де
",30,6.0122288735287576e-05
9989,дгл,1,2.0040762911762524e-06
9990,яоч,9,1.8036686620586273e-05
9991,миЧ,10,2.0040762911762526e-05
9992,—Па,10,2.0040762911762526e-05
9993,меЧ,2,4.008152582352505e-06
9994,нуУ,3,6.012228873528758e-06
9995,уУд,4,8.01630516470501e-06
9996,асУ,1,2.0040762911762524e-06
9997,сУс,1,2.0040762911762524e-06
9998,цьЛ,1,2.0040762911762524e-06
9999,ьЛи,2,4.008152582352505e-06
10000,реЯ,3,6.012228873528758e-06
10001,еЯй,1,2.0040762911762524e-06
10002,Яйо,3,6.012228873528758e-06
10003,ущу,5,1.0020381455881263e-05
10004,щуп,2,4.008152582352505e-06
10005,я—г,1,2.0040762911762524e-06
10006,єщб,1,2.0040762911762524e-06
10007,щбо,1,2.0040762911762524e-06
10008,іац,2,4.008152582352505e-06
10009,аца,31,6.212636502646383e-05
10010,іСх,2,4.008152582352505e-06
10011,Сха,2,4.008152582352505e-06
10012,сьЙ,1,2.0040762911762524e-06
10013,ьЙо,2,4.008152582352505e-06
10014,Йог,18,3.6073373241172546e-05
10015,шач,6,1.2024457747057515e-05
10016,езй,7,1.4028534038233767e-05
10017,тьЙ,1,2.0040762911762524e-06
10018,ужт,17,3.406929694999629e-05
10019,жті,3,6.012228873528758e-06
10020,ишв,8,1.603261032941002e-05
10021,шві,6,1.2024457747057515e-05
10022,біш,8,1.603261032941002e-05
10023,ішв,5,1.0020381455881263e-05
10024,яат,16,3.206522065882004e-05
10025,йща,4,8.01630516470501e-06
10026,тящ,5,1.0020381455881263e-05
10027,стє,1,2.0040762911762524e-06
10028,тєО,1,2.0040762911762524e-06
10029,єОх,3,6.012228873528758e-06
10030,Оха,2,4.008152582352505e-06
10031,"ю
Щ",1,2.0040762911762524e-06
10032,шещ,2,4.008152582352505e-06
10033,ажч,17,3.406929694999629e-05
10034,лоД,9,1.8036686620586273e-05
10035,Дощ,8,1.603261032941002e-05
10036,ощя,6,1.2024457747057515e-05
10037,щяк,7,1.4028534038233767e-05
10038,увК,5,1.0020381455881263e-05
10039,вКо,7,1.4028534038233767e-05
10040,Кож,18,3.6073373241172546e-05
10041,енп,6,1.2024457747057515e-05
10042,яйн,9,1.8036686620586273e-05
10043,ижч,24,4.809783098823006e-05
10044,ихй,1,2.0040762911762524e-06
10045,ігД,1,2.0040762911762524e-06
10046,гДі,1,2.0040762911762524e-06
10047,ойж,4,8.01630516470501e-06
10048,кдв,6,1.2024457747057515e-05
10049,"с
—",13,2.6052991785291284e-05
10050,ой—,11,2.2044839202938777e-05
10051,й—д,4,8.01630516470501e-06
10052,—ді,4,8.01630516470501e-06
10053,"ру
",10,2.0040762911762526e-05
10054,увА,2,4.008152582352505e-06
10055,Адж,15,3.0061144367643788e-05
10056,н—м,2,4.008152582352505e-06
10057,щощ,11,2.2044839202938777e-05
10058,льХ,2,4.008152582352505e-06
10059,йєЛ,1,2.0040762911762524e-06
10060,єЛю,2,4.008152582352505e-06
10061,иух,6,1.2024457747057515e-05
10062,Гмб,1,2.0040762911762524e-06
10063,ч—Д,1,2.0040762911762524e-06
10064,убя,2,4.008152582352505e-06
10065,бян,3,6.012228873528758e-06
10066,"
—Р",11,2.2044839202938777e-05
10067,—Ро,4,8.01630516470501e-06
10068,реК,2,4.008152582352505e-06
10069,еКо,12,2.404891549411503e-05
10070,жуД,2,4.008152582352505e-06
10071,уДа,6,1.2024457747057515e-05
10072,іч—,5,1.0020381455881263e-05
10073,ч—з,2,4.008152582352505e-06
10074,д—М,1,2.0040762911762524e-06
10075,—Ме,7,1.4028534038233767e-05
10076,кеє,2,4.008152582352505e-06
10077,еєм,1,2.0040762911762524e-06
10078,ємд,1,2.0040762911762524e-06
10079,чаР,1,2.0040762911762524e-06
10080,аРо,5,1.0020381455881263e-05
10081,їйб,9,1.8036686620586273e-05
10082,анх,2,4.008152582352505e-06
10083,нхо,14,2.8057068076467534e-05
10084,вла,24,4.809783098823006e-05
10085,дое,1,2.0040762911762524e-06
10086,оев,3,6.012228873528758e-06
10087,атв,15,3.0061144367643788e-05
10088,аВі,13,2.6052991785291284e-05
10089,пуз,10,2.0040762911762526e-05
10090,дли,27,5.4110059861758815e-05
10091,ккі,5,1.0020381455881263e-05
10092,ітЗ,1,2.0040762911762524e-06
10093,тЗа,2,4.008152582352505e-06
10094,хаП,3,6.012228873528758e-06
10095,бну,5,1.0020381455881263e-05
10096,вщи,17,3.406929694999629e-05
10097,вАт,4,8.01630516470501e-06
10098,ьру,14,2.8057068076467534e-05
10099,куя,16,3.206522065882004e-05
10100,пиц,6,1.2024457747057515e-05
10101,сай,1,2.0040762911762524e-06
10102,вкП,1,2.0040762911762524e-06
10103,кПр,5,1.0020381455881263e-05
10104,икп,18,3.6073373241172546e-05
10105,ан—,8,1.603261032941002e-05
10106,н—Н,4,8.01630516470501e-06
10107,нюй,3,6.012228873528758e-06
10108,юйо,10,2.0040762911762526e-05
10109,о—У,5,1.0020381455881263e-05
10110,—Уз,1,2.0040762911762524e-06
10111,Узя,13,2.6052991785291284e-05
10112,кеї,8,1.603261032941002e-05
10113,нют,5,1.0020381455881263e-05
10114,ягт,7,1.4028534038233767e-05
10115,гти,19,3.80774495323488e-05
10116,увж,14,2.8057068076467534e-05
10117,нни,34,6.813859389999258e-05
10118,ьук,10,2.0040762911762526e-05
10119,н—а,2,4.008152582352505e-06
10120,—ам,3,6.012228873528758e-06
10121,дшк,1,2.0040762911762524e-06
10122,щіУ,1,2.0040762911762524e-06
10123,іУс,2,4.008152582352505e-06
10124,урю,12,2.404891549411503e-05
10125,рює,7,1.4028534038233767e-05
10126,єзр,3,6.012228873528758e-06
10127,нуа,15,3.0061144367643788e-05
10128,уаж,10,2.0040762911762526e-05
10129,лиЯ,9,1.8036686620586273e-05
10130,інх,15,3.0061144367643788e-05
10131,анз,7,1.4028534038233767e-05
10132,шіб,7,1.4028534038233767e-05
10133,авШ,3,6.012228873528758e-06
10134,вШа,6,1.2024457747057515e-05
10135,Шам,1,2.0040762911762524e-06
10136,ай—,10,2.0040762911762526e-05
10137,р—т,7,1.4028534038233767e-05
10138,гаж,4,8.01630516470501e-06
10139,уДо,7,1.4028534038233767e-05
10140,сож,2,4.008152582352505e-06
10141,йос,7,1.4028534038233767e-05
10142,Тал,4,8.01630516470501e-06
10143,щак,1,2.0040762911762524e-06
10144,ент,20,4.008152582352505e-05
10145,ьів,12,2.404891549411503e-05
10146,ерТ,2,4.008152582352505e-06
10147,рТа,2,4.008152582352505e-06
10148,нуЯ,8,1.603261032941002e-05
10149,кзг,3,6.012228873528758e-06
10150,єїї,7,1.4028534038233767e-05
10151,ляА,4,8.01630516470501e-06
10152,яАт,11,2.2044839202938777e-05
10153,ивХ,9,1.8036686620586273e-05
10154,вХр,4,8.01630516470501e-06
10155,ущО,1,2.0040762911762524e-06
10156,щОт,1,2.0040762911762524e-06
10157,щів,7,1.4028534038233767e-05
10158,ртт,2,4.008152582352505e-06
10159,йіо,3,6.012228873528758e-06
10160,диЙ,1,2.0040762911762524e-06
10161,чуг,5,1.0020381455881263e-05
10162,дуХ,3,6.012228873528758e-06
10163,уХр,9,1.8036686620586273e-05
10164,ущт,1,2.0040762911762524e-06
10165,айХ,5,1.0020381455881263e-05
10166,йХр,6,1.2024457747057515e-05
10167,ущК,1,2.0040762911762524e-06
10168,щКо,1,2.0040762911762524e-06
10169,Коз,10,2.0040762911762526e-05
10170,йАм,2,4.008152582352505e-06
10171,буХ,3,6.012228873528758e-06
10172,ошм,3,6.012228873528758e-06
10173,ахр,18,3.6073373241172546e-05
10174,ужб,17,3.406929694999629e-05
10175,жбу,15,3.0061144367643788e-05
10176,язт,4,8.01630516470501e-06
10177,зтв,6,1.2024457747057515e-05
10178,рюЛ,1,2.0040762911762524e-06
10179,юЛі,1,2.0040762911762524e-06
10180,тзо,2,4.008152582352505e-06
10181,амй,4,8.01630516470501e-06
10182,и—П,1,2.0040762911762524e-06
10183,иХт,10,2.0040762911762526e-05
10184,ийЩ,2,4.008152582352505e-06
10185,епн,10,2.0040762911762526e-05
10186,дьт,8,1.603261032941002e-05
10187,ачО,1,2.0040762911762524e-06
10188,чОн,1,2.0040762911762524e-06
10189,Онв,3,6.012228873528758e-06
10190,нві,8,1.603261032941002e-05
10191,льЗ,1,2.0040762911762524e-06
10192,ьЗн,3,6.012228873528758e-06
10193,єшт,4,8.01630516470501e-06
10194,"р
Ч",2,4.008152582352505e-06
10195,усх,6,1.2024457747057515e-05
10196,чиН,3,6.012228873528758e-06
10197,езч,17,3.406929694999629e-05
10198,зчу,14,2.8057068076467534e-05
10199,хзГ,1,2.0040762911762524e-06
10200,зГр,9,1.8036686620586273e-05
10201,с—г,3,6.012228873528758e-06
10202,езш,11,2.2044839202938777e-05
10203,впя,12,2.404891549411503e-05
10204,чеу,5,1.0020381455881263e-05
10205,еуч,1,2.0040762911762524e-06
10206,чад,8,1.603261032941002e-05
10207,івГ,6,1.2024457747057515e-05
10208,вГо,3,6.012228873528758e-06
10209,Очу,1,2.0040762911762524e-06
10210,чум,11,2.2044839202938777e-05
10211,яуж,2,4.008152582352505e-06
10212,ужв,10,2.0040762911762526e-05
10213,ноц,5,1.0020381455881263e-05
10214,нуЗ,2,4.008152582352505e-06
10215,каЩ,4,8.01630516470501e-06
10216,жео,22,4.4089678405877553e-05
10217,"вк
",7,1.4028534038233767e-05
10218,"к
С",2,4.008152582352505e-06
10219,"
Су",4,8.01630516470501e-06
10220,уль,37,7.415082277352134e-05
10221,хуЧ,1,2.0040762911762524e-06
10222,гиз,4,8.01630516470501e-06
10223,інЯ,1,2.0040762911762524e-06
10224,нЯк,2,4.008152582352505e-06
10225,мсу,11,2.2044839202938777e-05
10226,"ум
",2,4.008152582352505e-06
10227,"м
М",2,4.008152582352505e-06
10228,внє,10,2.0040762911762526e-05
10229,нєт,5,1.0020381455881263e-05
10230,НіН,2,4.008152582352505e-06
10231,хоя,3,6.012228873528758e-06
10232,ьзп,7,1.4028534038233767e-05
10233,а—Н,7,1.4028534038233767e-05
10234,здЧ,1,2.0040762911762524e-06
10235,дЧо,1,2.0040762911762524e-06
10236,інї,14,2.8057068076467534e-05
10237,нїх,5,1.0020381455881263e-05
10238,втв,2,4.008152582352505e-06
10239,ешХ,1,2.0040762911762524e-06
10240,шХа,1,2.0040762911762524e-06
10241,йїм,2,4.008152582352505e-06
10242,ьан,2,4.008152582352505e-06
10243,япе,31,6.212636502646383e-05
10244,аТи,13,2.6052991785291284e-05
10245,ачп,7,1.4028534038233767e-05
10246,дте,8,1.603261032941002e-05
10247,ірт,25,5.0101907279406314e-05
10248,исе,60,0.00012024457747057515
10249,цеі,2,4.008152582352505e-06
10250,ріі,2,4.008152582352505e-06
10251,"а
В",5,1.0020381455881263e-05
10252,"
Ві",12,2.404891549411503e-05
10253,аВй,1,2.0040762911762524e-06
10254,Вйо,2,4.008152582352505e-06
10255,"о
Б",3,6.012228873528758e-06
10256,"
Бі",4,8.01630516470501e-06
10257,у—д,11,2.2044839202938777e-05
10258,у—м,8,1.603261032941002e-05
10259,жеа,3,6.012228873528758e-06
10260,тіГ,4,8.01630516470501e-06
10261,іГа,13,2.6052991785291284e-05
10262,аюс,11,2.2044839202938777e-05
10263,доД,3,6.012228873528758e-06
10264,нуо,16,3.206522065882004e-05
10265,одД,2,4.008152582352505e-06
10266,дДо,1,2.0040762911762524e-06
10267,муД,2,4.008152582352505e-06
10268,уДе,6,1.2024457747057515e-05
10269,рзт,3,6.012228873528758e-06
10270,оюЧ,15,3.0061144367643788e-05
10271,юЧи,6,1.2024457747057515e-05
10272,итл,1,2.0040762911762524e-06
10273,тлі,11,2.2044839202938777e-05
10274,ютв,1,2.0040762911762524e-06
10275,леє,2,4.008152582352505e-06
10276,еєт,1,2.0040762911762524e-06
10277,Чип,9,1.8036686620586273e-05
10278,атт,8,1.603261032941002e-05
10279,тяЧ,6,1.2024457747057515e-05
10280,жак,3,6.012228873528758e-06
10281,уля,100,0.00020040762911762526
10282,ляу,3,6.012228873528758e-06
10283,яуб,4,8.01630516470501e-06
10284,оїІ,2,4.008152582352505e-06
10285,їІз,1,2.0040762911762524e-06
10286,гил,9,1.8036686620586273e-05
10287,еюл,2,4.008152582352505e-06
10288,юле,3,6.012228873528758e-06
10289,ьтв,2,4.008152582352505e-06
10290,шаб,17,3.406929694999629e-05
10291,иАм,3,6.012228873528758e-06
10292,нши,11,2.2044839202938777e-05
10293,єшг,1,2.0040762911762524e-06
10294,шга,2,4.008152582352505e-06
10295,ряк,25,5.0101907279406314e-05
10296,утб,10,2.0040762911762526e-05
10297,тбі,2,4.008152582352505e-06
10298,иОй,3,6.012228873528758e-06
10299,Ойб,1,2.0040762911762524e-06
10300,шбо,1,2.0040762911762524e-06
10301,еТи,7,1.4028534038233767e-05
10302,швс,1,2.0040762911762524e-06
10303,еюі,2,4.008152582352505e-06
10304,юім,2,4.008152582352505e-06
10305,єшв,4,8.01630516470501e-06
10306,шво,4,8.01630516470501e-06
10307,еюЧ,4,8.01630516470501e-06
10308,юЧо,3,6.012228873528758e-06
10309,єшз,4,8.01630516470501e-06
10310,шзл,1,2.0040762911762524e-06
10311,—ха,12,2.404891549411503e-05
10312,оЧо,5,1.0020381455881263e-05
10313,мгн,2,4.008152582352505e-06
10314,мНі,4,8.01630516470501e-06
10315,Ніт,8,1.603261032941002e-05
10316,ишм,5,1.0020381455881263e-05
10317,шмо,14,2.8057068076467534e-05
10318,ишя,1,2.0040762911762524e-06
10319,кгл,10,2.0040762911762526e-05
10320,ічД,3,6.012228873528758e-06
10321,чДо,2,4.008152582352505e-06
10322,Дот,2,4.008152582352505e-06
10323,ьпл,4,8.01630516470501e-06
10324,зиї,1,2.0040762911762524e-06
10325,єшї,1,2.0040762911762524e-06
10326,шїх,2,4.008152582352505e-06
10327,"і
З",8,1.603261032941002e-05
10328,гся,12,2.404891549411503e-05
10329,каЯ,12,2.404891549411503e-05
10330,Якк,8,1.603261032941002e-05
10331,вСи,8,1.603261032941002e-05
10332,луй,4,8.01630516470501e-06
10333,дїх,7,1.4028534038233767e-05
10334,єжу,1,2.0040762911762524e-06
10335,воМ,3,6.012228873528758e-06
10336,ряМ,1,2.0040762911762524e-06
10337,Тис,6,1.2024457747057515e-05
10338,ишс,15,3.0061144367643788e-05
10339,"у
М",8,1.603261032941002e-05
10340,щда,1,2.0040762911762524e-06
10341,вхм,3,6.012228873528758e-06
10342,вяс,5,1.0020381455881263e-05
10343,иуз,2,4.008152582352505e-06
10344,риМ,1,2.0040762911762524e-06
10345,дел,10,2.0040762911762526e-05
10346,еОч,2,4.008152582352505e-06
10347,ид—,9,1.8036686620586273e-05
10348,д—с,3,6.012228873528758e-06
10349,йУм,1,2.0040762911762524e-06
10350,Ума,1,2.0040762911762524e-06
10351,жсе,3,6.012228873528758e-06
10352,—Ха,12,2.404891549411503e-05
10353,єма,6,1.2024457747057515e-05
10354,о—ш,7,1.4028534038233767e-05
10355,а—С,7,1.4028534038233767e-05
10356,—Сп,15,3.0061144367643788e-05
10357,Спи,5,1.0020381455881263e-05
10358,нум,20,4.008152582352505e-05
10359,"иш
",10,2.0040762911762526e-05
10360,"ш
Т",1,2.0040762911762524e-06
10361,ерЧ,4,8.01630516470501e-06
10362,рЧі,6,1.2024457747057515e-05
10363,хиЗ,2,4.008152582352505e-06
10364,вуТ,3,6.012228873528758e-06
10365,щоа,14,2.8057068076467534e-05
10366,ноя,18,3.6073373241172546e-05
10367,"й
С",1,2.0040762911762524e-06
10368,"
Ся",1,2.0040762911762524e-06
10369,Сяк,3,6.012228873528758e-06
10370,оос,20,4.008152582352505e-05
10371,ніВ,10,2.0040762911762526e-05
10372,шіД,1,2.0040762911762524e-06
10373,оуд,6,1.2024457747057515e-05
10374,ірН,2,4.008152582352505e-06
10375,рНа,2,4.008152582352505e-06
10376,НаЧ,1,2.0040762911762524e-06
10377,ірш,20,4.008152582352505e-05
10378,шаж,3,6.012228873528758e-06
10379,іцн,12,2.404891549411503e-05
10380,цні,5,1.0020381455881263e-05
10381,окТ,6,1.2024457747057515e-05
10382,кТо,3,6.012228873528758e-06
10383,чзд,5,1.0020381455881263e-05
10384,аів,7,1.4028534038233767e-05
10385,"ь
V",1,2.0040762911762524e-06
10386,"
VI",3,6.012228873528758e-06
10387,"VI
",3,6.012228873528758e-06
10388,"I
Д",1,2.0040762911762524e-06
10389,"
ДО",1,2.0040762911762524e-06
10390,ДОЗ,1,2.0040762911762524e-06
10391,ОЗН,1,2.0040762911762524e-06
10392,ЗНА,2,4.008152582352505e-06
10393,НАВ,2,4.008152582352505e-06
10394,АВС,1,2.0040762911762524e-06
10395,ВСЯ,1,2.0040762911762524e-06
10396,"СЯ
",1,2.0040762911762524e-06
10397,"Я
Л",1,2.0040762911762524e-06
10398,маВ,9,1.8036686620586273e-05
10399,овЧ,8,1.603261032941002e-05
10400,нух,24,4.809783098823006e-05
10401,шиД,2,4.008152582352505e-06
10402,лоР,3,6.012228873528758e-06
10403,ібЧ,1,2.0040762911762524e-06
10404,дхи,6,1.2024457747057515e-05
10405,куП,14,2.8057068076467534e-05
10406,уПу,1,2.0040762911762524e-06
10407,Отщ,3,6.012228873528758e-06
10408,чни,22,4.4089678405877553e-05
10409,имП,3,6.012228873528758e-06
10410,мПа,5,1.0020381455881263e-05
10411,—зк,3,6.012228873528758e-06
10412,миВ,6,1.2024457747057515e-05
10413,йзм,7,1.4028534038233767e-05
10414,їмб,7,1.4028534038233767e-05
10415,еяй,4,8.01630516470501e-06
10416,миП,14,2.8057068076467534e-05
10417,лоЙ,2,4.008152582352505e-06
10418,оЙд,2,4.008152582352505e-06
10419,Йде,2,4.008152582352505e-06
10420,еюм,3,6.012228873528758e-06
10421,юми,4,8.01630516470501e-06
10422,мош,8,1.603261032941002e-05
10423,мчо,10,2.0040762911762526e-05
10424,іки,37,7.415082277352134e-05
10425,зти,21,4.20856021147013e-05
10426,инК,1,2.0040762911762524e-06
10427,нКо,2,4.008152582352505e-06
10428,лош,9,1.8036686620586273e-05
10429,пуК,1,2.0040762911762524e-06
10430,уКр,10,2.0040762911762526e-05
10431,Кри,18,3.6073373241172546e-05
10432,икг,9,1.8036686620586273e-05
10433,кгу,8,1.603261032941002e-05
10434,укс,4,8.01630516470501e-06
10435,"ня
",60,0.00012024457747057515
10436,сду,4,8.01630516470501e-06
10437,щаю,5,1.0020381455881263e-05
10438,яЩе,1,2.0040762911762524e-06
10439,Щея,1,2.0040762911762524e-06
10440,"хи
",6,1.2024457747057515e-05
10441,і—Т,5,1.0020381455881263e-05
10442,атї,1,2.0040762911762524e-06
10443,тїх,2,4.008152582352505e-06
10444,їхб,8,1.603261032941002e-05
10445,хбе,3,6.012228873528758e-06
10446,изї,5,1.0020381455881263e-05
10447,арз,6,1.2024457747057515e-05
10448,ежА,1,2.0040762911762524e-06
10449,жАт,1,2.0040762911762524e-06
10450,рпр,10,2.0040762911762526e-05
10451,очщ,3,6.012228873528758e-06
10452,їмн,9,1.8036686620586273e-05
10453,шір,7,1.4028534038233767e-05
10454,ь—з,12,2.404891549411503e-05
10455,й—к,12,2.404891549411503e-05
10456,ячу,12,2.404891549411503e-05
10457,ниВ,1,2.0040762911762524e-06
10458,зук,5,1.0020381455881263e-05
10459,еан,8,1.603261032941002e-05
10460,Цет,8,1.603261032941002e-05
10461,—ох,2,4.008152582352505e-06
10462,й—С,2,4.008152582352505e-06
10463,—Ск,13,2.6052991785291284e-05
10464,еца,8,1.603261032941002e-05
10465,нуі,7,1.4028534038233767e-05
10466,уіб,2,4.008152582352505e-06
10467,Авж,13,2.6052991785291284e-05
10468,ежн,13,2.6052991785291284e-05
10469,—Яб,3,6.012228873528758e-06
10470,Ябс,3,6.012228873528758e-06
10471,бсв,6,1.2024457747057515e-05
10472,кбо,13,2.6052991785291284e-05
10473,ріг,16,3.206522065882004e-05
10474,нча,25,5.0101907279406314e-05
10475,чащ,5,1.0020381455881263e-05
10476,вию,2,4.008152582352505e-06
10477,иют,2,4.008152582352505e-06
10478,згу,11,2.2044839202938777e-05
10479,Нув,5,1.0020381455881263e-05
10480,зиЩ,1,2.0040762911762524e-06
10481,Щет,6,1.2024457747057515e-05
10482,хсю,1,2.0040762911762524e-06
10483,сюз,1,2.0040762911762524e-06
10484,юзи,1,2.0040762911762524e-06
10485,івг,29,5.811821244411132e-05
10486,вгу,8,1.603261032941002e-05
10487,"рт
",1,2.0040762911762524e-06
10488,доГ,20,4.008152582352505e-05
10489,Гал,266,0.0005330842934528832
10490,мкі,8,1.603261032941002e-05
10491,"ів
",28,5.611413615293507e-05
10492,"в
Ю",1,2.0040762911762524e-06
10493,"
Юр",1,2.0040762911762524e-06
10494,Юрб,1,2.0040762911762524e-06
10495,щоч,13,2.6052991785291284e-05
10496,чиП,4,8.01630516470501e-06
10497,Щом,9,1.8036686620586273e-05
10498,—Зн,18,3.6073373241172546e-05
10499,єшс,27,5.4110059861758815e-05
10500,ікж,3,6.012228873528758e-06
10501,їхт,15,3.0061144367643788e-05
10502,ежч,2,4.008152582352505e-06
10503,жчу,5,1.0020381455881263e-05
10504,имї,3,6.012228873528758e-06
10505,їро,18,3.6073373241172546e-05
10506,тиМ,23,4.609375469705381e-05
10507,юєм,1,2.0040762911762524e-06
10508,деС,4,8.01630516470501e-06
10509,еСа,1,2.0040762911762524e-06
10510,амх,11,2.2044839202938777e-05
10511,мха,10,2.0040762911762526e-05
10512,мст,85,0.00017034648474998146
10513,ешА,5,1.0020381455881263e-05
10514,шАн,1,2.0040762911762524e-06
10515,Ана,22,4.4089678405877553e-05
10516,нья,8,1.603261032941002e-05
10517,гпр,4,8.01630516470501e-06
10518,йоб,14,2.8057068076467534e-05
10519,обч,10,2.0040762911762526e-05
10520,бчо,4,8.01630516470501e-06
10521,уін,11,2.2044839202938777e-05
10522,ншо,9,1.8036686620586273e-05
10523,иЯв,9,1.8036686620586273e-05
