,Trigram,Count,Frequency
2910,"
Во",6,0.0002655219719431783
2911,Воі,2,8.850732398105943e-05
2912,нуп,1,4.425366199052971e-05
2913,авд,7,0.000309775633933708
2914,даб,1,4.425366199052971e-05
2915,абу,6,0.0002655219719431783
2916,лаз,3,0.00013276098597158915
2917,омТ,2,8.850732398105943e-05
2918,мТа,2,8.850732398105943e-05
2919,"м
А",2,8.850732398105943e-05
2920,шап,3,0.00013276098597158915
2921,осп,7,0.000309775633933708
2922,шно,4,0.00017701464796211885
2923,ійх,1,4.425366199052971e-05
2924,йхв,1,4.425366199052971e-05
2925,икп,1,4.425366199052971e-05
2926,кпі,1,4.425366199052971e-05
2927,оюа,2,8.850732398105943e-05
2928,юад,1,4.425366199052971e-05
2929,аде,4,0.00017701464796211885
2930,атс,2,8.850732398105943e-05
2931,тсм,1,4.425366199052971e-05
2932,сма,2,8.850732398105943e-05
2933,мак,2,8.850732398105943e-05
2934,кую,1,4.425366199052971e-05
2935,ивд,2,8.850732398105943e-05
2936,вди,4,0.00017701464796211885
2937,ляв,2,8.850732398105943e-05
2938,явс,5,0.00022126830995264859
2939,явл,1,4.425366199052971e-05
2940,влі,2,8.850732398105943e-05
2941,іте,2,8.850732398105943e-05
2942,ери,7,0.000309775633933708
2943,"ри
",1,4.425366199052971e-05
2944,"и
Я",13,0.0005752976058768863
2945,"
Яп",6,0.0002655219719431783
2946,Япо,9,0.00039828295791476744
2947,ор—,1,4.425366199052971e-05
2948,р—з,1,4.425366199052971e-05
2949,—зл,1,4.425366199052971e-05
2950,зли,2,8.850732398105943e-05
2951,йге,1,4.425366199052971e-05
2952,йзл,1,4.425366199052971e-05
2953,зла,1,4.425366199052971e-05
2954,ояв,10,0.00044253661990529717
2955,яво,4,0.00017701464796211885
2956,тод,12,0.0005310439438863566
2957,атє,1,4.425366199052971e-05
2958,тєп,1,4.425366199052971e-05
2959,єпа,1,4.425366199052971e-05
2960,лач,5,0.00022126830995264859
2961,ачі,4,0.00017701464796211885
2962,чіз,1,4.425366199052971e-05
2963,згі,1,4.425366199052971e-05
2964,гіл,2,8.850732398105943e-05
2965,льй,6,0.0002655219719431783
2966,йот,2,8.850732398105943e-05
2967,еяп,3,0.00013276098597158915
2968,"ав
",6,0.0002655219719431783
2969,"в
—",10,0.00044253661990529717
2970,—Ах,3,0.00013276098597158915
2971,ані,10,0.00044253661990529717
2972,ісе,1,4.425366199052971e-05
2973,сен,2,8.850732398105943e-05
2974,ніт,12,0.0005310439438863566
2975,иця,5,0.00022126830995264859
2976,цяХ,1,4.425366199052971e-05
2977,яХі,1,4.425366199052971e-05
2978,Хіб,3,0.00013276098597158915
2979,іба,5,0.00022126830995264859
2980,бав,2,8.850732398105943e-05
2981,інп,4,0.00017701464796211885
2982,нпа,1,4.425366199052971e-05
2983,ачЦ,1,4.425366199052971e-05
2984,чЦе,1,4.425366199052971e-05
2985,Цеж,2,8.850732398105943e-05
2986,ежй,1,4.425366199052971e-05
2987,жйо,1,4.425366199052971e-05
2988,муц,1,4.425366199052971e-05
2989,уць,2,8.850732398105943e-05
2990,ьом,1,4.425366199052971e-05
2991,мув,2,8.850732398105943e-05
2992,учо,1,4.425366199052971e-05
2993,нив,7,0.000309775633933708
2994,ивм,5,0.00022126830995264859
2995,иве,8,0.0003540292959242377
2996,вел,5,0.00022126830995264859
2997,лик,7,0.000309775633933708
2998,гон,17,0.0007523122538390051
2999,пру,1,4.425366199052971e-05
3000,руж,2,8.850732398105943e-05
3001,уже,5,0.00022126830995264859
3002,няя,1,4.425366199052971e-05
3003,яяс,2,8.850732398105943e-05
3004,яск,2,8.850732398105943e-05
3005,авг,1,4.425366199052971e-05
3006,вгі,1,4.425366199052971e-05
3007,гім,1,4.425366199052971e-05
3008,мни,6,0.0002655219719431783
3009,"
Іт",5,0.00022126830995264859
3010,лау,2,8.850732398105943e-05
3011,ауд,1,4.425366199052971e-05
3012,уда,7,0.000309775633933708
3013,лял,4,0.00017701464796211885
3014,ьод,1,4.425366199052971e-05
3015,одм,3,0.00013276098597158915
3016,и—п,2,8.850732398105943e-05
3017,—пр,2,8.850732398105943e-05
3018,зза,2,8.850732398105943e-05
3019,тиг,5,0.00022126830995264859
3020,гал,6,0.0002655219719431783
3021,аут,1,4.425366199052971e-05
3022,іче,3,0.00013276098597158915
3023,аюч,4,0.00017701464796211885
3024,"чи
",1,4.425366199052971e-05
3025,"и
С",2,8.850732398105943e-05
3026,"
Св",1,4.425366199052971e-05
3027,"ли
",4,0.00017701464796211885
3028,"
Су",1,4.425366199052971e-05
3029,Сув,2,8.850732398105943e-05
3030,ріп,4,0.00017701464796211885
3031,тік,2,8.850732398105943e-05
3032,зяй,2,8.850732398105943e-05
3033,яйк,2,8.850732398105943e-05
3034,йкн,2,8.850732398105943e-05
3035,вси,1,4.425366199052971e-05
3036,імт,1,4.425366199052971e-05
3037,мту,1,4.425366199052971e-05
3038,ніц,1,4.425366199052971e-05
3039,іци,1,4.425366199052971e-05
3040,циг,2,8.850732398105943e-05
3041,гар,9,0.00039828295791476744
3042,иму,7,0.000309775633933708
3043,"му
",2,8.850732398105943e-05
3044,Дор,1,4.425366199052971e-05
3045,рис,6,0.0002655219719431783
3046,суд,3,0.00013276098597158915
3047,удж,3,0.00013276098597158915
3048,"
—ш",1,4.425366199052971e-05
3049,—ші,1,4.425366199052971e-05
3050,Дос,1,4.425366199052971e-05
3051,тьН,2,8.850732398105943e-05
3052,ьНа,3,0.00013276098597158915
3053,Нац,1,4.425366199052971e-05
3054,ацю,2,8.850732398105943e-05
3055,цюн,2,8.850732398105943e-05
3056,ічд,1,4.425366199052971e-05
3057,чдо,1,4.425366199052971e-05
3058,"ь
Т",3,0.00013276098597158915
3059,"
Та",9,0.00039828295791476744
3060,Тат,1,4.425366199052971e-05
3061,нзн,1,4.425366199052971e-05
3062,вут,3,0.00013276098597158915
3063,оєа,1,4.425366199052971e-05
3064,лаЯ,1,4.425366199052971e-05
3065,аЯд,1,4.425366199052971e-05
3066,юся,9,0.00039828295791476744
3067,єру,1,4.425366199052971e-05
3068,аву,3,0.00013276098597158915
3069,вув,3,0.00013276098597158915
3070,увс,15,0.0006638049298579458
3071,ях—,1,4.425366199052971e-05
3072,х—А,1,4.425366199052971e-05
3073,—Ан,1,4.425366199052971e-05
3074,шав,2,8.850732398105943e-05
3075,вже,13,0.0005752976058768863
3076,жез,4,0.00017701464796211885
3077,икТ,1,4.425366199052971e-05
3078,кТа,4,0.00017701464796211885
3079,йпю,2,8.850732398105943e-05
3080,наЯ,1,4.425366199052971e-05
3081,аЯп,1,4.425366199052971e-05
3082,Япе,1,4.425366199052971e-05
3083,еки,3,0.00013276098597158915
3084,рез,4,0.00017701464796211885
3085,езп,4,0.00017701464796211885
3086,зпл,1,4.425366199052971e-05
3087,пле,5,0.00022126830995264859
3088,леч,3,0.00013276098597158915
3089,авз,10,0.00044253661990529717
3090,взе,10,0.00044253661990529717
3091,жуз,1,4.425366199052971e-05
3092,узк,1,4.425366199052971e-05
3093,зкн,1,4.425366199052971e-05
3094,жог,2,8.850732398105943e-05
3095,муЯ,1,4.425366199052971e-05
3096,уЯй,1,4.425366199052971e-05
3097,Яйд,2,8.850732398105943e-05
3098,дуп,2,8.850732398105943e-05
3099,поп,7,0.000309775633933708
3100,опу,3,0.00013276098597158915
3101,хмо,2,8.850732398105943e-05
3102,хву,1,4.425366199052971e-05
3103,лиц,4,0.00017701464796211885
3104,цях,2,8.850732398105943e-05
3105,яхо,2,8.850732398105943e-05
3106,хоб,1,4.425366199052971e-05
3107,бло,1,4.425366199052971e-05
3108,лож,9,0.00039828295791476744
3109,оже,7,0.000309775633933708
3110,гом,4,0.00017701464796211885
3111,"та
",2,8.850732398105943e-05
3112,"а
Г",1,4.425366199052971e-05
3113,"
Го",1,4.425366199052971e-05
3114,Гор,4,0.00017701464796211885
3115,ртв,9,0.00039828295791476744
3116,тви,5,0.00022126830995264859
3117,ийО,1,4.425366199052971e-05
3118,йОб,1,4.425366199052971e-05
3119,асз,3,0.00013276098597158915
3120,сза,3,0.00013276098597158915
3121,ичо,3,0.00013276098597158915
3122,чот,1,4.425366199052971e-05
3123,тир,9,0.00039828295791476744
3124,ири,3,0.00013276098597158915
3125,нін,6,0.0002655219719431783
3126,дещ,1,4.425366199052971e-05
3127,щод,1,4.425366199052971e-05
3128,дар,6,0.0002655219719431783
3129,шік,2,8.850732398105943e-05
3130,кис,2,8.850732398105943e-05
3131,ско,4,0.00017701464796211885
3132,кор,6,0.0002655219719431783
3133,шіт,2,8.850732398105943e-05
3134,тач,6,0.0002655219719431783
3135,чан,6,0.0002655219719431783
3136,йсі,1,4.425366199052971e-05
3137,ерк,1,4.425366199052971e-05
3138,рки,1,4.425366199052971e-05
3139,йкр,2,8.850732398105943e-05
3140,рай,9,0.00039828295791476744
3141,айГ,1,4.425366199052971e-05
3142,йГо,1,4.425366199052971e-05
3143,одп,1,4.425366199052971e-05
3144,дпр,3,0.00013276098597158915
3145,чаї,1,4.425366199052971e-05
3146,ївс,1,4.425366199052971e-05
3147,сяТ,1,4.425366199052971e-05
3148,яТь,1,4.425366199052971e-05
3149,Тьм,5,0.00022126830995264859
3150,"ма
",6,0.0002655219719431783
3151,имв,1,4.425366199052971e-05
3152,мво,1,4.425366199052971e-05
3153,лох,3,0.00013276098597158915
3154,оха,3,0.00013276098597158915
3155,хат,3,0.00013276098597158915
3156,мси,1,4.425366199052971e-05
3157,луе,3,0.00013276098597158915
3158,ует,3,0.00013276098597158915
3159,ето,3,0.00013276098597158915
3160,асх,2,8.850732398105943e-05
3161,дік,3,0.00013276098597158915
3162,яжи,6,0.0002655219719431783
3163,жий,3,0.00013276098597158915
3164,ийм,6,0.0002655219719431783
3165,ер—,1,4.425366199052971e-05
3166,р—ч,1,4.425366199052971e-05
3167,—чо,1,4.425366199052971e-05
3168,рта,6,0.0002655219719431783
3169,ьід,1,4.425366199052971e-05
3170,сьт,1,4.425366199052971e-05
3171,ьту,1,4.425366199052971e-05
3172,дір,1,4.425366199052971e-05
3173,омз,2,8.850732398105943e-05
3174,мзг,1,4.425366199052971e-05
3175,ующ,1,4.425366199052971e-05
3176,щош,1,4.425366199052971e-05
3177,оші,1,4.425366199052971e-05
3178,їйс,3,0.00013276098597158915
3179,йсо,4,0.00017701464796211885
3180,"ті
",3,0.00013276098597158915
3181,"і
Ш",1,4.425366199052971e-05
3182,"
Ші",1,4.425366199052971e-05
3183,Шіс,2,8.850732398105943e-05
3184,"і
Н",1,4.425366199052971e-05
3185,"
Ні",2,8.850732398105943e-05
3186,Ніц,1,4.425366199052971e-05
3187,іце,1,4.425366199052971e-05
3188,цен,4,0.00017701464796211885
3189,даШ,1,4.425366199052971e-05
3190,аШі,1,4.425366199052971e-05
3191,ьсо,2,8.850732398105943e-05
3192,сот,2,8.850732398105943e-05
3193,тен,1,4.425366199052971e-05
3194,"нь
",1,4.425366199052971e-05
3195,"ь
ш",1,4.425366199052971e-05
3196,"
ші",1,4.425366199052971e-05
3197,ися,8,0.0003540292959242377
3198,ячш,1,4.425366199052971e-05
3199,чші,1,4.425366199052971e-05
3200,йон,4,0.00017701464796211885
3201,ів—,1,4.425366199052971e-05
3202,"в—
",1,4.425366199052971e-05
3203,"—
т",1,4.425366199052971e-05
3204,"
ть",1,4.425366199052971e-05
3205,—Ть,2,8.850732398105943e-05
3206,"а
І",2,8.850732398105943e-05
3207,язд,3,0.00013276098597158915
3208,люю,3,0.00013276098597158915
3209,ююг,1,4.425366199052971e-05
3210,юго,6,0.0002655219719431783
3211,"ву
",4,0.00017701464796211885
3212,"у
А",3,0.00013276098597158915
3213,лез,2,8.850732398105943e-05
3214,вуп,3,0.00013276098597158915
3215,юпр,3,0.00013276098597158915
3216,"с
Т",1,4.425366199052971e-05
3217,рка,1,4.425366199052971e-05
3218,анс,2,8.850732398105943e-05
3219,овл,3,0.00013276098597158915
3220,лін,4,0.00017701464796211885
3221,най,10,0.00044253661990529717
3222,айж,6,0.0002655219719431783
3223,йжа,2,8.850732398105943e-05
3224,жаг,1,4.425366199052971e-05
3225,агу,3,0.00013276098597158915
3226,гуч,1,4.425366199052971e-05
3227,чеб,1,4.425366199052971e-05
3228,ебл,3,0.00013276098597158915
3229,бла,1,4.425366199052971e-05
3230,осл,4,0.00017701464796211885
3231,сло,3,0.00013276098597158915
3232,юто,2,8.850732398105943e-05
3233,ойм,2,8.850732398105943e-05
3234,нтк,1,4.425366199052971e-05
3235,лия,2,8.850732398105943e-05
3236,ияз,1,4.425366199052971e-05
3237,язу,1,4.425366199052971e-05
3238,здо,4,0.00017701464796211885
3239,вим,2,8.850732398105943e-05
3240,паП,1,4.425366199052971e-05
3241,імп,5,0.00022126830995264859
3242,вне,5,0.00022126830995264859
3243,схі,1,4.425366199052971e-05
3244,"ет
",3,0.00013276098597158915
3245,"т
Я",2,8.850732398105943e-05
3246,"
Яг",4,0.00017701464796211885
3247,Ягу,1,4.425366199052971e-05
3248,блю,3,0.00013276098597158915
3249,сьу,3,0.00013276098597158915
3250,ьуп,2,8.850732398105943e-05
3251,реу,1,4.425366199052971e-05
3252,еул,1,4.425366199052971e-05
3253,улк,4,0.00017701464796211885
3254,лка,7,0.000309775633933708
3255,ахІ,1,4.425366199052971e-05
3256,хІн,1,4.425366199052971e-05
3257,Іна,2,8.850732398105943e-05
3258,жуд,1,4.425366199052971e-05
3259,оса,3,0.00013276098597158915
3260,тнь,3,0.00013276098597158915
3261,ежи,4,0.00017701464796211885
3262,жив,7,0.000309775633933708
3263,тиУ,1,4.425366199052971e-05
3264,иУд,1,4.425366199052971e-05
3265,Удв,1,4.425366199052971e-05
3266,пах,3,0.00013276098597158915
3267,емя,2,8.850732398105943e-05
3268,тою,3,0.00013276098597158915
3269,оюЗ,1,4.425366199052971e-05
3270,юЗа,2,8.850732398105943e-05
3271,Зас,1,4.425366199052971e-05
3272,сар,1,4.425366199052971e-05
3273,ємп,1,4.425366199052971e-05
3274,ахк,4,0.00017701464796211885
3275,хко,2,8.850732398105943e-05
3276,отя,4,0.00017701464796211885
3277,ійч,2,8.850732398105943e-05
3278,йчу,1,4.425366199052971e-05
3279,игу,1,4.425366199052971e-05
3280,урк,1,4.425366199052971e-05
3281,ркі,1,4.425366199052971e-05
3282,кіт,1,4.425366199052971e-05
3283,ітз,2,8.850732398105943e-05
3284,уше,1,4.425366199052971e-05
3285,шен,4,0.00017701464796211885
3286,гог,1,4.425366199052971e-05
3287,огр,2,8.850732398105943e-05
3288,"
Ть",2,8.850732398105943e-05
3289,"
Яй",5,0.00022126830995264859
3290,увк,3,0.00013276098597158915
3291,вкі,3,0.00013276098597158915
3292,іма,3,0.00013276098597158915
3293,аюм,3,0.00013276098597158915
3294,юма,2,8.850732398105943e-05
3295,айз,3,0.00013276098597158915
3296,ююс,2,8.850732398105943e-05
3297,юсв,3,0.00013276098597158915
3298,ічу,3,0.00013276098597158915
3299,"у
—",6,0.0002655219719431783
3300,—Ти,2,8.850732398105943e-05
3301,Тис,1,4.425366199052971e-05
3302,исп,1,4.425366199052971e-05
3303,спи,2,8.850732398105943e-05
3304,пиш,1,4.425366199052971e-05
3305,"иш
",1,4.425366199052971e-05
3306,"ш
А",1,4.425366199052971e-05
3307,есп,3,0.00013276098597158915
3308,"а
В",3,0.00013276098597158915
3309,Вон,6,0.0002655219719431783
3310,оєс,1,4.425366199052971e-05
3311,єст,1,4.425366199052971e-05
3312,омл,1,4.425366199052971e-05
3313,нео,2,8.850732398105943e-05
3314,еоб,2,8.850732398105943e-05
3315,чяв,1,4.425366199052971e-05
3316,їсу,1,4.425366199052971e-05
3317,сух,1,4.425366199052971e-05
3318,ухі,3,0.00013276098597158915
3319,хіс,2,8.850732398105943e-05
3320,реч,2,8.850732398105943e-05
3321,чід,1,4.425366199052971e-05
3322,лон,2,8.850732398105943e-05
3323,йсх,2,8.850732398105943e-05
3324,ляє,1,4.425366199052971e-05
3325,яєс,1,4.425366199052971e-05
3326,єсв,2,8.850732398105943e-05
3327,оюг,4,0.00017701464796211885
3328,диВ,1,4.425366199052971e-05
3329,иВо,1,4.425366199052971e-05
3330,"бе
",2,8.850732398105943e-05
3331,"е
І",1,4.425366199052971e-05
3332,Іяч,1,4.425366199052971e-05
3333,ячу,1,4.425366199052971e-05
3334,чую,5,0.00022126830995264859
3335,уюн,1,4.425366199052971e-05
3336,юна,5,0.00022126830995264859
3337,ахї,1,4.425366199052971e-05
3338,хїї,1,4.425366199052971e-05
3339,їїх,1,4.425366199052971e-05
3340,якя,3,0.00013276098597158915
3341,кяв,1,4.425366199052971e-05
3342,мив,2,8.850732398105943e-05
3343,мам,3,0.00013276098597158915
3344,"мо
",1,4.425366199052971e-05
3345,"о
В",1,4.425366199052971e-05
3346,ьме,4,0.00017701464796211885
3347,осв,4,0.00017701464796211885
3348,чій,1,4.425366199052971e-05
3349,йди,4,0.00017701464796211885
3350,оєз,1,4.425366199052971e-05
3351,єзм,1,4.425366199052971e-05
3352,мор,1,4.425366199052971e-05
3353,чяП,1,4.425366199052971e-05
3354,яПо,1,4.425366199052971e-05
3355,імс,4,0.00017701464796211885
3356,сяб,3,0.00013276098597158915
3357,ябі,2,8.850732398105943e-05
3358,оїл,1,4.425366199052971e-05
3359,їла,1,4.425366199052971e-05
3360,дий,2,8.850732398105943e-05
3361,аоб,1,4.425366199052971e-05
3362,азМ,1,4.425366199052971e-05
3363,зМа,1,4.425366199052971e-05
3364,ії—,3,0.00013276098597158915
3365,ї—Я,1,4.425366199052971e-05
3366,юмо,3,0.00013276098597158915
3367,иіз,2,8.850732398105943e-05
3368,авт,7,0.000309775633933708
3369,втр,4,0.00017701464796211885
3370,дев,4,0.00017701464796211885
3371,евм,1,4.425366199052971e-05
3372,вма,3,0.00013276098597158915
3373,ирї,1,4.425366199052971e-05
3374,рїй,1,4.425366199052971e-05
3375,їйн,1,4.425366199052971e-05
3376,сні,7,0.000309775633933708
3377,гий,2,8.850732398105943e-05
3378,йхи,1,4.425366199052971e-05
3379,иже,2,8.850732398105943e-05
3380,"о
А",3,0.00013276098597158915
3381,утж,3,0.00013276098597158915
3382,тже,3,0.00013276098597158915
3383,жед,1,4.425366199052971e-05
3384,ійш,10,0.00044253661990529717
3385,йшо,18,0.0007965659158295349
3386,шов,22,0.0009735805637916538
3387,овш,1,4.425366199052971e-05
3388,шид,1,4.425366199052971e-05
3389,ліж,1,4.425366199052971e-05
3390,іжк,1,4.425366199052971e-05
3391,жка,1,4.425366199052971e-05
3392,азд,2,8.850732398105943e-05
3393,игн,3,0.00013276098597158915
3394,"ув
",4,0.00017701464796211885
3395,"
—Х",2,8.850732398105943e-05
3396,—Хи,1,4.425366199052971e-05
3397,Хиж,1,4.425366199052971e-05
3398,лоХ,1,4.425366199052971e-05
3399,оХі,1,4.425366199052971e-05
3400,бам,1,4.425366199052971e-05
3401,исм,1,4.425366199052971e-05
3402,смі,5,0.00022126830995264859
3403,міє,4,0.00017701464796211885
3404,ієд,1,4.425366199052971e-05
3405,єду,1,4.425366199052971e-05
3406,ита,6,0.0002655219719431783
3407,акТ,3,0.00013276098597158915
3408,акд,1,4.425366199052971e-05
3409,кду,1,4.425366199052971e-05
3410,ьті,1,4.425366199052971e-05
3411,ерс,8,0.0003540292959242377
3412,рса,7,0.000309775633933708
3413,сал,7,0.000309775633933708
3414,льц,8,0.0003540292959242377
3415,ьці,7,0.000309775633933708
3416,"ці
",1,4.425366199052971e-05
3417,"і
І",3,0.00013276098597158915
3418,збе,1,4.425366199052971e-05
3419,нте,1,4.425366199052971e-05
3420,вня,1,4.425366199052971e-05
3421,няю,1,4.425366199052971e-05
3422,юсе,3,0.00013276098597158915
3423,бещ,1,4.425366199052971e-05
3424,дащ,1,4.425366199052971e-05
3425,ащо,3,0.00013276098597158915
3426,яко,5,0.00022126830995264859
3427,рін,2,8.850732398105943e-05
3428,мап,1,4.425366199052971e-05
3429,оющ,1,4.425366199052971e-05
3430,ебі,4,0.00017701464796211885
3431,льш,4,0.00017701464796211885
3432,шея,2,8.850732398105943e-05
3433,якф,1,4.425366199052971e-05
3434,кфа,1,4.425366199052971e-05
3435,нто,3,0.00013276098597158915
3436,"м
—",1,4.425366199052971e-05
3437,"
—Ф",1,4.425366199052971e-05
3438,—Фа,1,4.425366199052971e-05
3439,Фан,1,4.425366199052971e-05
3440,ом—,2,8.850732398105943e-05
3441,м—з,1,4.425366199052971e-05
3442,—зн,2,8.850732398105943e-05
3443,узд,2,8.850732398105943e-05
3444,увя,1,4.425366199052971e-05
3445,"вя
",2,8.850732398105943e-05
3446,"я
Н",1,4.425366199052971e-05
3447,Ніс,1,4.425366199052971e-05
3448,мец,2,8.850732398105943e-05
3449,е—н,1,4.425366199052971e-05
3450,—не,2,8.850732398105943e-05
3451,даТ,1,4.425366199052971e-05
3452,аТу,1,4.425366199052971e-05
3453,уту,4,0.00017701464796211885
3454,хій,1,4.425366199052971e-05
3455,йкі,2,8.850732398105943e-05
3456,неф,1,4.425366199052971e-05
3457,ефа,1,4.425366199052971e-05
3458,мач,1,4.425366199052971e-05
3459,вла,2,8.850732398105943e-05
3460,зло,2,8.850732398105943e-05
3461,лоч,3,0.00013276098597158915
3462,гоя,1,4.425366199052971e-05
3463,ояя,1,4.425366199052971e-05
3464,яяк,1,4.425366199052971e-05
3465,муя,1,4.425366199052971e-05
3466,уяд,1,4.425366199052971e-05
3467,люТ,1,4.425366199052971e-05
3468,юТу,1,4.425366199052971e-05
3469,туг,1,4.425366199052971e-05
3470,угл,2,8.850732398105943e-05
3471,ухо,4,0.00017701464796211885
3472,хом,1,4.425366199052971e-05
3473,муз,4,0.00017701464796211885
3474,уза,2,8.850732398105943e-05
3475,тку,4,0.00017701464796211885
3476,кун,3,0.00013276098597158915
3477,акр,3,0.00013276098597158915
3478,аюг,2,8.850732398105943e-05
3479,дая,2,8.850732398105943e-05
3480,аях,1,4.425366199052971e-05
3481,хов,3,0.00013276098597158915
3482,ідг,1,4.425366199052971e-05
3483,дгі,1,4.425366199052971e-05
3484,нио,1,4.425366199052971e-05
3485,иод,4,0.00017701464796211885
3486,нкі,2,8.850732398105943e-05
3487,нец,2,8.850732398105943e-05
3488,ець,4,0.00017701464796211885
3489,цьс,2,8.850732398105943e-05
3490,ьсв,3,0.00013276098597158915
3491,єїд,4,0.00017701464796211885
3492,їду,4,0.00017701464796211885
3493,"ші
",1,4.425366199052971e-05
3494,втв,1,4.425366199052971e-05
3495,тва,2,8.850732398105943e-05
3496,ійе,1,4.425366199052971e-05
3497,йек,2,8.850732398105943e-05
3498,екс,2,8.850732398105943e-05
3499,кст,3,0.00013276098597158915
3500,таз,2,8.850732398105943e-05
3501,апл,6,0.0002655219719431783
3502,лющ,1,4.425366199052971e-05
3503,ющу,1,4.425366199052971e-05
3504,щую,1,4.425366199052971e-05
3505,уюо,1,4.425366199052971e-05
3506,юоч,1,4.425366199052971e-05
3507,чіі,2,8.850732398105943e-05
3508,іія,2,8.850732398105943e-05
3509,якс,2,8.850732398105943e-05
3510,цьн,1,4.425366199052971e-05
3511,ахл,2,8.850732398105943e-05
3512,хли,1,4.425366199052971e-05
3513,ьіш,1,4.425366199052971e-05
3514,шеп,2,8.850732398105943e-05
3515,поч,8,0.0003540292959242377
3516,очу,7,0.000309775633933708
3517,"
—К",4,0.00017701464796211885
3518,—Ко,3,0.00013276098597158915
3519,Ком,1,4.425366199052971e-05
3520,пот,4,0.00017701464796211885
3521,ібн,5,0.00022126830995264859
3522,бно,3,0.00013276098597158915
3523,тид,4,0.00017701464796211885
3524,дет,1,4.425366199052971e-05
3525,ета,7,0.000309775633933708
3526,лім,1,4.425366199052971e-05
3527,їхп,2,8.850732398105943e-05
3528,хпе,2,8.850732398105943e-05
3529,реж,1,4.425366199052971e-05
3530,ань,1,4.425366199052971e-05
3531,ньЯ,1,4.425366199052971e-05
3532,ьЯс,1,4.425366199052971e-05
3533,Ясп,1,4.425366199052971e-05
3534,жні,6,0.0002655219719431783
3535,арХ,1,4.425366199052971e-05
3536,рХт,1,4.425366199052971e-05
3537,Хто,3,0.00013276098597158915
3538,осм,3,0.00013276098597158915
3539,ієс,1,4.425366199052971e-05
3540,єск,1,4.425366199052971e-05
3541,акш,4,0.00017701464796211885
3542,кше,3,0.00013276098597158915
3543,шеН,1,4.425366199052971e-05
3544,еНе,1,4.425366199052971e-05
3545,Нев,4,0.00017701464796211885
3546,евж,6,0.0002655219719431783
3547,жея,4,0.00017701464796211885
3548,аюп,1,4.425366199052971e-05
3549,вав,13,0.0005752976058768863
3550,тио,3,0.00013276098597158915
3551,нух,1,4.425366199052971e-05
3552,ухв,1,4.425366199052971e-05
3553,"ну
",6,0.0002655219719431783
3554,"
Ту",1,4.425366199052971e-05
3555,Тус,1,4.425366199052971e-05
3556,ьла,2,8.850732398105943e-05
3557,дап,1,4.425366199052971e-05
3558,омМ,1,4.425366199052971e-05
3559,мМа,1,4.425366199052971e-05
3560,іїП,1,4.425366199052971e-05
3561,їПе,1,4.425366199052971e-05
3562,едл,1,4.425366199052971e-05
3563,дла,1,4.425366199052971e-05
3564,дою,1,4.425366199052971e-05
3565,якр,5,0.00022126830995264859
3566,крі,2,8.850732398105943e-05
3567,ізь,1,4.425366199052971e-05
3568,зьб,1,4.425366199052971e-05
3569,няс,1,4.425366199052971e-05
3570,ояз,1,4.425366199052971e-05
3571,урн,5,0.00022126830995264859
3572,тиА,2,8.850732398105943e-05
3573,иАл,2,8.850732398105943e-05
3574,еяв,5,0.00022126830995264859
3575,явж,2,8.850732398105943e-05
3576,ічо,7,0.000309775633933708
3577,чог,7,0.000309775633933708
3578,аюМ,1,4.425366199052971e-05
3579,юМо,1,4.425366199052971e-05
3580,Мою,1,4.425366199052971e-05
3581,вуг,4,0.00017701464796211885
3582,хий,1,4.425366199052971e-05
3583,йго,4,0.00017701464796211885
3584,олу,4,0.00017701464796211885
3585,луб,3,0.00013276098597158915
3586,уби,5,0.00022126830995264859
3587,бий,1,4.425366199052971e-05
3588,сон,2,8.850732398105943e-05
3589,"он
",1,4.425366199052971e-05
3590,"н
I",1,4.425366199052971e-05
3591,"
II",2,8.850732398105943e-05
3592,"II
",2,8.850732398105943e-05
3593,"I
Н",1,4.425366199052971e-05
3594,Наш,1,4.425366199052971e-05
3595,дзп,1,4.425366199052971e-05
3596,зпо,5,0.00022126830995264859
3597,зиц,2,8.850732398105943e-05
3598,іїн,1,4.425366199052971e-05
3599,іюн,1,4.425366199052971e-05
3600,наф,2,8.850732398105943e-05
3601,афр,3,0.00013276098597158915
3602,фро,4,0.00017701464796211885
3603,ті—,1,4.425366199052971e-05
3604,і—п,1,4.425366199052971e-05
3605,—па,2,8.850732398105943e-05
3606,пан,6,0.0002655219719431783
3607,іка,5,0.00022126830995264859
3608,вти,2,8.850732398105943e-05
3609,тил,2,8.850732398105943e-05
3610,лу—,1,4.425366199052971e-05
3611,у—п,2,8.850732398105943e-05
3612,каМ,1,4.425366199052971e-05
3613,аМі,1,4.425366199052971e-05
3614,Мій,3,0.00013276098597158915
3615,віЗ,1,4.425366199052971e-05
3616,іЗа,1,4.425366199052971e-05
3617,Зад,1,4.425366199052971e-05
3618,два,5,0.00022126830995264859
3619,вад,3,0.00013276098597158915
3620,адн,2,8.850732398105943e-05
3621,іяй,1,4.425366199052971e-05
3622,яйс,4,0.00017701464796211885
3623,йса,1,4.425366199052971e-05
3624,амк,1,4.425366199052971e-05
3625,усь,1,4.425366199052971e-05
3626,ьуг,1,4.425366199052971e-05
3627,уга,2,8.850732398105943e-05
3628,арм,2,8.850732398105943e-05
3629,рма,2,8.850732398105943e-05
3630,улМ,1,4.425366199052971e-05
3631,лМі,1,4.425366199052971e-05
